casp_ed,target_id,decoy_id,stage1,stage2
9,T0561,ConStruct_TS3,False,False
9,T0561,Pcons_TS1,False,False
9,T0561,MUSTER_TS2,False,False
9,T0561,panther_TS5,False,False
9,T0561,BioSerf_TS1,False,False
9,T0561,MUSTER_TS4,False,False
9,T0561,SAM-T02-server_AL1,False,False
9,T0561,MUSICS-2S_TS1,False,False
9,T0561,MULTICOM-CLUSTER_TS1,False,False
9,T0561,Bilab-ENABLE_TS3,False,False
9,T0561,Pcomb_TS2,False,False
9,T0561,BAKER-ROSETTASERVER_TS4,False,False
9,T0561,LenServer_TS4,False,False
9,T0561,MidwayFoldingServer_TS1,False,False
9,T0561,MULTICOM-REFINE_TS3,False,False
9,T0561,3D-JIGSAW_V4-0_TS4,False,False
9,T0561,PconsD_TS1,False,False
9,T0561,Wolfson-serv_TS2,False,False
9,T0561,ZHOU-SPARKS-X_TS5,False,False
9,T0561,LMUserver_TS1,False,False
9,T0561,PconsD_TS5,False,False
9,T0561,ConStruct_TS2,False,False
9,T0561,Distill_TS2,False,False
9,T0561,PconsR_TS4,False,False
9,T0561,MULTICOM-NOVEL_TS2,False,False
9,T0561,schenk-torda-server_TS3,False,False
9,T0561,PconsR_TS1,False,False
9,T0561,Wolfson-serv_TS1,False,False
9,T0561,3D-JIGSAW_V4-0_TS2,False,False
9,T0561,Phyre2_TS5,False,False
9,T0561,MULTICOM-CONSTRUCT_TS2,False,False
9,T0561,FAMSD_TS1,False,False
9,T0561,MULTICOM-NOVEL_TS5,False,False
9,T0561,3D-JIGSAW_V4-5_TS5,False,False
9,T0561,LMUserver_TS3,False,False
9,T0561,pro-sp3-TASSER_TS4,False,False
9,T0561,chunk-TASSER_TS1,False,False
9,T0561,ZHOU-SPARKS-X_TS2,False,False
9,T0561,Seok-server_TS5,False,False
9,T0561,IntFOLD-TS_TS1,False,False
9,T0561,PconsM_TS4,False,False
9,T0561,Bilab-ENABLE_TS2,False,False
9,T0561,CLEF-Server_TS5,False,False
9,T0561,panther_TS3,False,False
9,T0561,ProfileCRF_TS4,False,False
9,T0561,ProQ2_TS2,False,False
9,T0561,Atome2_CBS_TS5,False,False
9,T0561,Pcons_TS2,False,False
9,T0561,FFAS03n_TS3,False,False
9,T0561,FUGUE_KM_AL2,False,False
9,T0561,MULTICOM-CLUSTER_TS4,False,False
9,T0561,PROTAGORAS_TS1,False,False
9,T0561,FUGUE_KM_AL4,False,False
9,T0561,Ma-OPUS-server_TS1,False,False
9,T0561,circle_TS1,False,False
9,T0561,LenServer_TS3,False,False
9,T0561,Wolfson-serv_TS3,False,False
9,T0561,Phyre2_TS3,False,False
9,T0561,RaptorX-MSA_TS2,False,False
9,T0561,MidwayFoldingServer_TS4,False,False
9,T0561,MULTICOM-CLUSTER_TS2,False,False
9,T0561,Distill_TS4,False,False
9,T0561,PRECORS_TS4,False,False
9,T0561,IntFOLD-TS_TS4,False,False
9,T0561,LOOPP_Austin_TS1,False,False
9,T0561,PconsM_TS3,False,False
9,T0561,Atome2_CBS_TS4,False,False
9,T0561,Zhang-Server_TS3,False,False
9,T0561,Bilab-ENABLE_TS5,False,False
9,T0561,ProQ2_TS3,False,False
9,T0561,prdos2_TS3,False,False
9,T0561,gws_TS3,False,False
9,T0561,BHAGEERATH_TS5,False,False
9,T0561,BHAGEERATH_TS2,False,False
9,T0561,PconsD_TS3,False,False
9,T0561,chunk-TASSER_TS5,False,False
9,T0561,Seok-server_TS1,False,False
9,T0561,IntFOLD-TS_TS2,False,False
9,T0561,Jiang_Assembly_TS4,False,False
9,T0561,chunk-TASSER_TS2,False,False
9,T0561,MUSICS_server_TS4,False,False
9,T0561,prdos2_TS5,False,False
9,T0561,QUARK_TS3,False,False
9,T0561,LMUserver_TS5,False,False
9,T0561,Yang_kdd_TS1,False,False
9,T0561,Ma-OPUS-server_TS2,False,False
9,T0561,SAM-T02-server_AL4,False,False
9,T0561,GSmetaserver_TS3,False,False
9,T0561,PconsD_TS2,False,False
9,T0561,Seok-server_TS3,False,False
9,T0561,MULTICOM-REFINE_TS4,False,False
9,T0561,MUFOLD-MD_TS2,False,False
9,T0561,RaptorX-FM_TS4,False,False
9,T0561,Zhang-Server_TS2,False,False
9,T0561,chuo-fams_TS1,False,False
9,T0561,schenk-torda-server_TS5,False,False
9,T0561,LenServer_TS2,False,False
9,T0561,BAKER-ROSETTASERVER_TS5,False,False
9,T0561,Pushchino_TS1,False,False
9,T0561,RBO-PROTEUS_TS4,False,False
9,T0561,MUSICS_server_TS2,False,False
9,T0561,MUSTER_TS3,False,False
9,T0561,Jiang_THREADER_TS1,False,False
9,T0561,ZHOU-SPARKS-X_TS1,False,False
9,T0561,BHAGEERATH_TS4,False,False
9,T0561,chuo-fams_TS2,False,False
9,T0561,Jiang_Assembly_TS3,False,False
9,T0561,3D-JIGSAW_V4-0_TS5,False,False
9,T0561,MUSTER_TS1,False,False
9,T0561,IntFOLD-TS_TS5,False,False
9,T0561,3D-JIGSAW_V4-5_TS3,False,False
9,T0561,MUFOLD-Server_TS1,False,False
9,T0561,Phyre2_TS2,False,False
9,T0561,Pcons_TS4,False,False
9,T0561,ProfileCRF_TS3,False,False
9,T0561,MULTICOM-CLUSTER_TS3,False,False
9,T0561,MUFOLD-MD_TS1,False,False
9,T0561,pro-sp3-TASSER_TS1,False,False
9,T0561,SAM-T06-server_TS2,False,False
9,T0561,Jiang_Assembly_TS1,False,False
9,T0562,panther_TS1,False,False
9,T0562,Pcomb_TS3,False,False
9,T0562,PconsR_TS3,False,False
9,T0562,LenServer_TS1,False,False
9,T0562,LMUserver_TS4,False,False
9,T0562,MUSICS-2S_TS4,False,False
9,T0562,PRECORS_TS3,False,False
9,T0562,SAM-T02-server_AL3,False,False
9,T0562,pro-sp3-TASSER_TS5,False,False
9,T0562,GSmetaserver_TS4,False,False
9,T0562,PRECORS_TS5,False,False
9,T0562,BHAGEERATH_TS1,False,False
9,T0562,schenk-torda-server_TS1,False,False
9,T0562,SAM-T08-server_TS4,False,False
9,T0562,ConStruct_TS5,False,False
9,T0562,ProQ_TS1,False,False
9,T0562,PLATO_TS5,False,False
9,T0562,RaptorX-MSA_TS1,False,False
9,T0562,Bilab-ENABLE_TS4,False,False
9,T0562,QUARK_TS5,False,False
9,T0562,BAKER-ROSETTASERVER_TS1,False,False
9,T0562,MidwayFoldingServer_TS5,False,False
9,T0562,ProQ_TS4,False,False
9,T0562,PRECORS_TS2,False,False
9,T0562,MUFOLD-Server_TS2,False,False
9,T0562,QUARK_TS4,False,False
9,T0562,CLEF-Server_TS4,False,False
9,T0562,Jiang_THREADER_TS5,False,False
9,T0562,Pcons_TS5,False,False
9,T0562,RaptorX-Boost_TS3,False,False
9,T0562,RaptorX_TS3,False,False
9,T0562,RBO-PROTEUS_TS1,False,False
9,T0562,MUSTER_TS5,False,False
9,T0562,3D-JIGSAW_V4-0_TS1,False,False
9,T0562,ProQ2_TS5,False,False
9,T0562,SAM-T06-server_TS4,False,False
9,T0562,Distill_TS5,False,False
9,T0562,SAM-T06-server_TS3,False,False
9,T0562,FFAS03n_TS2,False,False
9,T0562,Atome2_CBS_TS2,False,False
9,T0562,chuo-fams_TS5,False,False
9,T0562,Wolfson-serv_TS5,False,False
9,T0562,3D-JIGSAW_V4-5_TS2,False,False
9,T0562,MUSICS-2S_TS2,False,False
9,T0562,Ma-OPUS-server_TS3,False,False
9,T0562,FUGUE_KM_AL5,False,False
9,T0562,ProQ_TS2,False,False
9,T0562,chuo-fams_TS3,False,False
9,T0562,ProQ_TS5,False,False
9,T0562,RBO-PROTEUS_TS2,False,False
9,T0562,SAM-T08-server_TS3,False,False
9,T0562,pro-sp3-TASSER_TS2,False,False
9,T0562,MUSICS-2S_TS3,False,False
9,T0562,rehtnap_TS2,False,False
9,T0562,MUFOLD-Server_TS3,False,False
9,T0562,RBO-PROTEUS_TS3,False,False
9,T0562,Zhang-Server_TS1,False,False
9,T0562,Seok-server_TS4,False,False
9,T0562,Ma-OPUS-server_TS5,False,False
9,T0562,SAM-T08-server_TS1,False,False
9,T0562,GSmetaserver_TS1,False,False
9,T0562,MUFOLD-Server_TS5,False,False
9,T0562,Pcomb_TS1,False,False
9,T0562,SAM-T06-server_TS5,False,False
9,T0562,MUFOLD-Server_TS4,False,False
9,T0562,Seok-server_TS2,False,False
9,T0562,chunk-TASSER_TS4,False,False
9,T0562,Bilab-ENABLE_TS1,False,False
9,T0562,chunk-TASSER_TS3,False,False
9,T0562,MULTICOM-NOVEL_TS3,False,False
9,T0562,BHAGEERATH_TS3,False,False
9,T0562,Zhang-Server_TS4,False,False
9,T0562,FAMSD_TS3,False,False
9,T0562,ZHOU-SPARKS-X_TS4,False,False
9,T0562,PLATO_TS4,False,False
9,T0562,MULTICOM-REFINE_TS2,False,False
9,T0562,gws_TS4,False,False
9,T0562,ProQ2_TS1,False,False
9,T0562,MUSICS-2S_TS5,False,False
9,T0562,RaptorX_TS2,False,False
9,T0562,Pcomb_TS4,False,False
9,T0562,SAM-T02-server_AL5,False,False
9,T0562,RaptorX_TS1,False,False
9,T0562,schenk-torda-server_TS2,False,False
9,T0562,LenServer_TS5,False,False
9,T0562,RaptorX-MSA_TS3,False,False
9,T0562,RBO-PROTEUS_TS5,False,False
9,T0562,GSmetaserver_TS2,False,False
9,T0562,FFAS03n_TS1,False,False
9,T0562,ProQ2_TS4,False,False
9,T0562,circle_TS4,False,False
9,T0562,MULTICOM-CONSTRUCT_TS1,False,False
9,T0562,ProfileCRF_TS2,False,False
9,T0562,schenk-torda-server_TS4,False,False
9,T0562,Jiang_THREADER_TS4,False,False
9,T0562,MULTICOM-NOVEL_TS4,False,False
9,T0562,MUSICS_server_TS1,False,False
9,T0562,Jiang_Assembly_TS2,False,False
9,T0562,MUFOLD-MD_TS3,False,False
9,T0562,PconsR_TS5,False,False
9,T0562,MidwayFoldingServer_TS3,False,False
9,T0562,Jiang_Assembly_TS5,False,False
9,T0562,MUSICS_server_TS5,False,False
9,T0562,FUGUE_KM_AL1,False,False
9,T0562,circle_TS5,False,False
9,T0562,Pcons_TS3,False,False
9,T0562,PLATO_TS1,False,False
9,T0562,IntFOLD-TS_TS3,False,False
9,T0562,Distill_TS3,False,False
9,T0562,prdos2_TS1,False,False
9,T0562,ProfileCRF_TS5,False,False
9,T0562,Zhang-Server_TS5,False,False
9,T0562,PconsD_TS4,False,False
9,T0562,FFAS03_TS1,False,False
9,T0562,MULTICOM-NOVEL_TS5,False,False
9,T0562,ProfileCRF_TS1,False,False
9,T0562,ZHOU-SPARKS-X_TS3,False,False
9,T0562,Ma-OPUS-server_TS4,False,False
9,T0562,Jiang_THREADER_TS2,False,False
9,T0562,BAKER-ROSETTASERVER_TS2,False,False
9,T0562,MUFOLD-MD_TS5,False,False
9,T0562,FUGUE_KM_AL3,False,False
9,T0562,FAMSD_TS5,False,False
9,T0562,MULTICOM-REFINE_TS5,False,False
9,T0562,Distill_TS1,False,False
9,T0562,PconsM_TS1,False,False
9,T0562,ConStruct_TS1,False,False
9,T0562,PconsR_TS2,False,False
9,T0562,Pcomb_TS5,False,False
9,T0562,LMUserver_TS2,False,False
9,T0562,MULTICOM-CLUSTER_TS5,False,False
9,T0562,SAM-T08-server_TS5,False,False
9,T0562,PLATO_TS2,False,False
9,T0562,PLATO_TS3,False,False
9,T0562,CLEF-Server_TS3,False,False
9,T0562,CLEF-Server_TS1,False,False
9,T0562,MidwayFoldingServer_TS2,False,False
9,T0562,gws_TS1,False,False
9,T0562,FAMSD_TS4,False,False
9,T0562,QUARK_TS2,False,False
9,T0562,gws_TS2,False,False
9,T0562,PconsM_TS5,False,False
9,T0562,Phyre2_TS1,False,False
9,T0562,CLEF-Server_TS2,False,False
9,T0562,pro-sp3-TASSER_TS3,False,False
9,T0562,ProQ_TS3,False,False
9,T0562,3D-JIGSAW_V4-5_TS1,False,False
9,T0562,HHpredA_TS1,False,False
9,T0562,QUARK_TS1,False,False
9,T0562,Atome2_CBS_TS3,False,False
9,T0562,MULTICOM-REFINE_TS1,False,False
9,T0562,ConStruct_TS4,False,False
9,T0562,circle_TS3,False,False
9,T0562,MUSICS_server_TS3,False,False
9,T0562,PRECORS_TS1,False,False
9,T0562,prdos2_TS2,False,False
9,T0562,FFAS03ss_TS1,False,False
9,T0562,3D-JIGSAW_V4-5_TS4,False,False
9,T0562,FAMSD_TS2,False,False
9,T0562,Jiang_THREADER_TS3,False,False
9,T0562,MUFOLD-MD_TS4,False,False
9,T0562,3D-JIGSAW_V4-0_TS3,False,False
9,T0562,SAM-T06-server_TS1,False,False
9,T0562,BAKER-ROSETTASERVER_TS3,False,False
9,T0562,RaptorX_TS5,False,False
9,T0562,GSmetaserver_TS5,False,False
9,T0562,gws_TS5,False,False
9,T0562,SAM-T02-server_AL2,False,False
9,T0562,chuo-fams_TS4,False,False
9,T0562,circle_TS2,False,False
9,T0562,Atome2_CBS_TS1,False,False
9,T0562,PconsM_TS2,False,False
9,T0562,prdos2_TS4,False,False
9,T0562,ConStruct_TS3,False,False
9,T0562,Pcons_TS1,False,False
9,T0562,MUSTER_TS2,False,False
9,T0562,BioSerf_TS1,False,False
9,T0562,MUSTER_TS4,False,False
9,T0562,SAM-T02-server_AL1,False,False
9,T0562,MUSICS-2S_TS1,False,False
9,T0562,MULTICOM-CLUSTER_TS1,False,False
9,T0562,Bilab-ENABLE_TS3,False,False
9,T0562,Pcomb_TS2,False,False
9,T0562,BAKER-ROSETTASERVER_TS4,False,False
9,T0562,LenServer_TS4,False,False
9,T0562,MidwayFoldingServer_TS1,False,False
9,T0562,MULTICOM-REFINE_TS3,False,False
9,T0562,3D-JIGSAW_V4-0_TS4,False,False
9,T0562,PconsD_TS1,False,False
9,T0562,Wolfson-serv_TS2,False,False
9,T0562,ZHOU-SPARKS-X_TS5,False,False
9,T0562,LMUserver_TS1,False,False
9,T0562,RaptorX_TS4,False,False
9,T0562,PconsD_TS5,False,False
9,T0562,ConStruct_TS2,False,False
9,T0562,Distill_TS2,False,False
9,T0562,PconsR_TS4,False,False
9,T0562,MULTICOM-CONSTRUCT_TS2,False,False
9,T0562,schenk-torda-server_TS3,False,False
9,T0562,PconsR_TS1,False,False
9,T0562,Wolfson-serv_TS1,False,False
9,T0562,3D-JIGSAW_V4-0_TS2,False,False
9,T0562,FAMSD_TS1,False,False
9,T0562,3D-JIGSAW_V4-5_TS5,False,False
9,T0562,LMUserver_TS3,False,False
9,T0562,pro-sp3-TASSER_TS4,False,False
9,T0562,chunk-TASSER_TS1,False,False
9,T0562,ZHOU-SPARKS-X_TS2,False,False
9,T0562,Seok-server_TS5,False,False
9,T0562,IntFOLD-TS_TS1,False,False
9,T0562,PconsM_TS4,False,False
9,T0562,Bilab-ENABLE_TS2,False,False
9,T0562,CLEF-Server_TS5,False,False
9,T0562,ProfileCRF_TS4,False,False
9,T0562,ProQ2_TS2,False,False
9,T0562,Atome2_CBS_TS5,False,False
9,T0562,Pcons_TS2,False,False
9,T0562,FUGUE_KM_AL2,False,False
9,T0562,MULTICOM-CLUSTER_TS4,False,False
9,T0562,PROTAGORAS_TS1,False,False
9,T0562,FUGUE_KM_AL4,False,False
9,T0562,Ma-OPUS-server_TS1,False,False
9,T0562,circle_TS1,False,False
9,T0562,LenServer_TS3,False,False
9,T0562,Wolfson-serv_TS3,False,False
9,T0562,RaptorX-MSA_TS2,False,False
9,T0562,MidwayFoldingServer_TS4,False,False
9,T0562,MULTICOM-CLUSTER_TS2,False,False
9,T0562,Distill_TS4,False,False
9,T0562,PRECORS_TS4,False,False
9,T0562,IntFOLD-TS_TS4,False,False
9,T0562,LOOPP_Austin_TS1,False,False
9,T0562,PconsM_TS3,False,False
9,T0562,Atome2_CBS_TS4,False,False
9,T0562,Zhang-Server_TS3,False,False
9,T0562,Bilab-ENABLE_TS5,False,False
9,T0562,ProQ2_TS3,False,False
9,T0562,prdos2_TS3,False,False
9,T0562,gws_TS3,False,False
9,T0562,BHAGEERATH_TS5,False,False
9,T0562,BHAGEERATH_TS2,False,False
9,T0562,PconsD_TS3,False,False
9,T0562,chunk-TASSER_TS5,False,False
9,T0562,Seok-server_TS1,False,False
9,T0562,IntFOLD-TS_TS2,False,False
9,T0562,Jiang_Assembly_TS4,False,False
9,T0562,chunk-TASSER_TS2,False,False
9,T0562,MUSICS_server_TS4,False,False
9,T0562,prdos2_TS5,False,False
9,T0562,QUARK_TS3,False,False
9,T0562,LMUserver_TS5,False,False
9,T0562,Yang_kdd_TS1,False,False
9,T0562,Ma-OPUS-server_TS2,False,False
9,T0562,SAM-T02-server_AL4,False,False
9,T0562,GSmetaserver_TS3,False,False
9,T0562,PconsD_TS2,False,False
9,T0562,Seok-server_TS3,False,False
9,T0562,MULTICOM-REFINE_TS4,False,False
9,T0562,MUFOLD-MD_TS2,False,False
9,T0562,Zhang-Server_TS2,False,False
9,T0562,chuo-fams_TS1,False,False
9,T0562,schenk-torda-server_TS5,False,False
9,T0562,LenServer_TS2,False,False
9,T0562,BAKER-ROSETTASERVER_TS5,False,False
9,T0562,Pushchino_TS1,False,False
9,T0562,Wolfson-serv_TS4,False,False
9,T0562,RBO-PROTEUS_TS4,False,False
9,T0562,MUSICS_server_TS2,False,False
9,T0562,MUSTER_TS3,False,False
9,T0562,Jiang_THREADER_TS1,False,False
9,T0562,ZHOU-SPARKS-X_TS1,False,False
9,T0562,BHAGEERATH_TS4,False,False
9,T0562,chuo-fams_TS2,False,False
9,T0562,Jiang_Assembly_TS3,False,False
9,T0562,3D-JIGSAW_V4-0_TS5,False,False
9,T0562,MUSTER_TS1,False,False
9,T0562,IntFOLD-TS_TS5,False,False
9,T0562,3D-JIGSAW_V4-5_TS3,False,False
9,T0562,rehtnap_TS1,False,False
9,T0562,MUFOLD-Server_TS1,False,False
9,T0562,Pcons_TS4,False,False
9,T0562,ProfileCRF_TS3,False,False
9,T0562,MULTICOM-CLUSTER_TS3,False,False
9,T0562,MUFOLD-MD_TS1,False,False
9,T0562,pro-sp3-TASSER_TS1,False,False
9,T0562,SAM-T06-server_TS2,False,False
9,T0562,Jiang_Assembly_TS1,False,False
9,T0563,FFAS03ss_TS4,False,False
9,T0563,panther_TS1,False,False
9,T0563,Pcomb_TS3,False,False
9,T0563,PconsR_TS3,False,False
9,T0563,LenServer_TS1,False,False
9,T0563,LMUserver_TS4,False,False
9,T0563,PRECORS_TS3,False,False
9,T0563,SAM-T02-server_AL3,False,False
9,T0563,pro-sp3-TASSER_TS5,False,False
9,T0563,GSmetaserver_TS4,False,False
9,T0563,PRECORS_TS5,False,False
9,T0563,BHAGEERATH_TS1,False,False
9,T0563,FFAS03ss_TS2,False,False
9,T0563,SAM-T08-server_TS4,False,False
9,T0563,ConStruct_TS5,False,False
9,T0563,ProQ_TS1,False,False
9,T0563,PLATO_TS5,False,False
9,T0563,RaptorX-MSA_TS1,False,False
9,T0563,Bilab-ENABLE_TS4,False,False
9,T0563,QUARK_TS5,False,False
9,T0563,BAKER-ROSETTASERVER_TS1,False,False
9,T0563,MidwayFoldingServer_TS5,False,False
9,T0563,ProQ_TS4,False,False
9,T0563,PRECORS_TS2,False,False
9,T0563,MUFOLD-Server_TS2,False,False
9,T0563,QUARK_TS4,False,False
9,T0563,CLEF-Server_TS4,False,False
9,T0563,Jiang_THREADER_TS5,False,False
9,T0563,Pcons_TS5,False,False
9,T0563,RBO-PROTEUS_TS1,False,False
9,T0563,MUSTER_TS5,False,False
9,T0563,3D-JIGSAW_V4-0_TS1,False,False
9,T0563,ProQ2_TS5,False,False
9,T0563,SAM-T06-server_TS4,False,False
9,T0563,Distill_TS5,False,False
9,T0563,SAM-T06-server_TS3,False,False
9,T0563,FFAS03n_TS2,False,False
9,T0563,Atome2_CBS_TS2,False,False
9,T0563,chuo-fams_TS5,False,False
9,T0563,3D-JIGSAW_V4-5_TS2,False,False
9,T0563,Ma-OPUS-server_TS3,False,False
9,T0563,FUGUE_KM_AL5,False,False
9,T0563,ProQ_TS2,False,False
9,T0563,chuo-fams_TS3,False,False
9,T0563,ProQ_TS5,False,False
9,T0563,RBO-PROTEUS_TS2,False,False
9,T0563,SAM-T08-server_TS3,False,False
9,T0563,pro-sp3-TASSER_TS2,False,False
9,T0563,rehtnap_TS2,False,False
9,T0563,MUFOLD-Server_TS3,False,False
9,T0563,RBO-PROTEUS_TS3,False,False
9,T0563,LOOPP_Austin_TS3,False,False
9,T0563,Zhang-Server_TS1,False,False
9,T0563,Seok-server_TS4,False,False
9,T0563,SAM-T08-server_TS2,False,False
9,T0563,Ma-OPUS-server_TS5,False,False
9,T0563,SAM-T08-server_TS1,False,False
9,T0563,FFAS03a_TS4,False,False
9,T0563,GSmetaserver_TS1,False,False
9,T0563,MUFOLD-Server_TS5,False,False
9,T0563,Pcomb_TS1,False,False
9,T0563,SAM-T06-server_TS5,False,False
9,T0563,MUFOLD-Server_TS4,False,False
9,T0563,Seok-server_TS2,False,False
9,T0563,LOOPP_Austin_TS5,False,False
9,T0563,chunk-TASSER_TS4,False,False
9,T0563,m4t_2009_TS1,False,False
9,T0563,Bilab-ENABLE_TS1,False,False
9,T0563,chunk-TASSER_TS3,False,False
9,T0563,MULTICOM-CLUSTER_TS3,False,False
9,T0563,BHAGEERATH_TS3,False,False
9,T0563,Zhang-Server_TS4,False,False
9,T0563,FAMSD_TS3,False,False
9,T0563,ZHOU-SPARKS-X_TS4,False,False
9,T0563,PLATO_TS4,False,False
9,T0563,MULTICOM-REFINE_TS2,False,False
9,T0563,gws_TS4,False,False
9,T0563,ProQ2_TS1,False,False
9,T0563,Pcomb_TS4,False,False
9,T0563,SAM-T02-server_AL5,False,False
9,T0563,RaptorX_TS1,False,False
9,T0563,LenServer_TS5,False,False
9,T0563,RBO-PROTEUS_TS5,False,False
9,T0563,GSmetaserver_TS2,False,False
9,T0563,FFAS03n_TS1,False,False
9,T0563,ProQ2_TS4,False,False
9,T0563,circle_TS4,False,False
9,T0563,MULTICOM-CONSTRUCT_TS1,False,False
9,T0563,ProfileCRF_TS2,False,False
9,T0563,Jiang_THREADER_TS4,False,False
9,T0563,MULTICOM-NOVEL_TS4,False,False
9,T0563,MUSICS_server_TS1,False,False
9,T0563,panther_TS4,False,False
9,T0563,Jiang_Assembly_TS2,False,False
9,T0563,MUFOLD-MD_TS3,False,False
9,T0563,PconsR_TS5,False,False
9,T0563,MidwayFoldingServer_TS3,False,False
9,T0563,Jiang_Assembly_TS5,False,False
9,T0563,LOOPP_Austin_TS2,False,False
9,T0563,MUSICS_server_TS5,False,False
9,T0563,FUGUE_KM_AL1,False,False
9,T0563,circle_TS5,False,False
9,T0563,Pcons_TS3,False,False
9,T0563,PLATO_TS1,False,False
9,T0563,IntFOLD-TS_TS3,False,False
9,T0563,Distill_TS3,False,False
9,T0563,prdos2_TS1,False,False
9,T0563,ProfileCRF_TS5,False,False
9,T0563,Zhang-Server_TS5,False,False
9,T0563,PconsD_TS4,False,False
9,T0563,panther_TS2,False,False
9,T0563,FFAS03_TS1,False,False
9,T0563,MULTICOM-NOVEL_TS5,False,False
9,T0563,ProfileCRF_TS1,False,False
9,T0563,ZHOU-SPARKS-X_TS3,False,False
9,T0563,Ma-OPUS-server_TS4,False,False
9,T0563,Jiang_THREADER_TS2,False,False
9,T0563,BAKER-ROSETTASERVER_TS2,False,False
9,T0563,MUFOLD-MD_TS5,False,False
9,T0563,FUGUE_KM_AL3,False,False
9,T0563,FAMSD_TS5,False,False
9,T0563,MULTICOM-REFINE_TS5,False,False
9,T0563,Distill_TS1,False,False
9,T0563,PconsM_TS1,False,False
9,T0563,ConStruct_TS1,False,False
9,T0563,PconsR_TS2,False,False
9,T0563,Pcomb_TS5,False,False
9,T0563,LMUserver_TS2,False,False
9,T0563,MULTICOM-CLUSTER_TS5,False,False
9,T0563,SAM-T08-server_TS5,False,False
9,T0563,PLATO_TS2,False,False
9,T0563,PLATO_TS3,False,False
9,T0563,CLEF-Server_TS3,False,False
9,T0563,FFAS03n_TS4,False,False
9,T0563,CLEF-Server_TS1,False,False
9,T0563,MidwayFoldingServer_TS2,False,False
9,T0563,gws_TS1,False,False
9,T0563,FAMSD_TS4,False,False
9,T0563,QUARK_TS2,False,False
9,T0563,gws_TS2,False,False
9,T0563,PconsM_TS5,False,False
9,T0563,Phyre2_TS1,False,False
9,T0563,CLEF-Server_TS2,False,False
9,T0563,pro-sp3-TASSER_TS3,False,False
9,T0563,ProQ_TS3,False,False
9,T0563,3D-JIGSAW_V4-5_TS1,False,False
9,T0563,HHpredA_TS1,False,False
9,T0563,QUARK_TS1,False,False
9,T0563,Atome2_CBS_TS3,False,False
9,T0563,MULTICOM-REFINE_TS1,False,False
9,T0563,ConStruct_TS4,False,False
9,T0563,circle_TS3,False,False
9,T0563,MUSICS_server_TS3,False,False
9,T0563,PRECORS_TS1,False,False
9,T0563,prdos2_TS2,False,False
9,T0563,FFAS03ss_TS1,False,False
9,T0563,3D-JIGSAW_V4-5_TS4,False,False
9,T0563,FAMSD_TS2,False,False
9,T0563,Jiang_THREADER_TS3,False,False
9,T0563,MUFOLD-MD_TS4,False,False
9,T0563,3D-JIGSAW_V4-0_TS3,False,False
9,T0563,SAM-T06-server_TS1,False,False
9,T0563,BAKER-ROSETTASERVER_TS3,False,False
9,T0563,GSmetaserver_TS5,False,False
9,T0563,gws_TS5,False,False
9,T0563,SAM-T02-server_AL2,False,False
9,T0563,chuo-fams_TS4,False,False
9,T0563,circle_TS2,False,False
9,T0563,FFAS03_TS3,False,False
9,T0563,Atome2_CBS_TS1,False,False
9,T0563,PconsM_TS2,False,False
9,T0563,prdos2_TS4,False,False
9,T0563,ConStruct_TS3,False,False
9,T0563,Pcons_TS1,False,False
9,T0563,MUSTER_TS2,False,False
9,T0563,panther_TS5,False,False
9,T0563,BioSerf_TS1,False,False
9,T0563,MUSTER_TS4,False,False
9,T0563,SAM-T02-server_AL1,False,False
9,T0563,FFAS03_TS2,False,False
9,T0563,MULTICOM-CLUSTER_TS1,False,False
9,T0563,Bilab-ENABLE_TS3,False,False
9,T0563,Pcomb_TS2,False,False
9,T0563,BAKER-ROSETTASERVER_TS4,False,False
9,T0563,LenServer_TS4,False,False
9,T0563,MidwayFoldingServer_TS1,False,False
9,T0563,MULTICOM-REFINE_TS3,False,False
9,T0563,3D-JIGSAW_V4-0_TS4,False,False
9,T0563,PconsD_TS1,False,False
9,T0563,Wolfson-serv_TS2,False,False
9,T0563,ZHOU-SPARKS-X_TS5,False,False
9,T0563,LMUserver_TS1,False,False
9,T0563,PconsD_TS5,False,False
9,T0563,ConStruct_TS2,False,False
9,T0563,Distill_TS2,False,False
9,T0563,PconsR_TS4,False,False
9,T0563,MULTICOM-CONSTRUCT_TS2,False,False
9,T0563,PconsR_TS1,False,False
9,T0563,Wolfson-serv_TS1,False,False
9,T0563,3D-JIGSAW_V4-0_TS2,False,False
9,T0563,FAMSD_TS1,False,False
9,T0563,3D-JIGSAW_V4-5_TS5,False,False
9,T0563,LOOPP_Austin_TS4,False,False
9,T0563,LMUserver_TS3,False,False
9,T0563,pro-sp3-TASSER_TS4,False,False
9,T0563,chunk-TASSER_TS1,False,False
9,T0563,ZHOU-SPARKS-X_TS2,False,False
9,T0563,Seok-server_TS5,False,False
9,T0563,IntFOLD-TS_TS1,False,False
9,T0563,PconsM_TS4,False,False
9,T0563,Bilab-ENABLE_TS2,False,False
9,T0563,CLEF-Server_TS5,False,False
9,T0563,panther_TS3,False,False
9,T0563,ProfileCRF_TS4,False,False
9,T0563,ProQ2_TS2,False,False
9,T0563,Atome2_CBS_TS5,False,False
9,T0563,Pcons_TS2,False,False
9,T0563,FFAS03n_TS3,False,False
9,T0563,FUGUE_KM_AL2,False,False
9,T0563,FFAS03ss_TS3,False,False
